"Twilight","Rise","Deleted","Marker","Inserted","Twilight3","Marker3"
2012-04-15 10:19:30,TRUE,FALSE,0,FALSE,2012-04-15 10:19:30,0
2012-04-15 22:56:30,FALSE,FALSE,0,FALSE,2012-04-15 22:57:30,0
2012-04-16 10:09:30,TRUE,FALSE,0,FALSE,2012-04-16 10:09:30,0
2012-04-16 23:04:30,FALSE,FALSE,0,FALSE,2012-04-16 23:05:30,0
2012-04-17 10:11:47,TRUE,FALSE,0,FALSE,2012-04-17 10:11:47,0
2012-04-17 23:05:30,FALSE,FALSE,0,FALSE,2012-04-17 23:06:30,0
2012-04-18 10:07:54,TRUE,FALSE,0,FALSE,2012-04-18 10:07:54,0
2012-04-18 22:58:30,FALSE,FALSE,0,FALSE,2012-04-18 22:59:30,0
2012-04-19 10:07:45,TRUE,FALSE,0,FALSE,2012-04-19 10:07:45,0
2012-04-19 23:02:30,FALSE,FALSE,0,FALSE,2012-04-19 23:03:30,0
2012-04-20 10:09:30,TRUE,FALSE,0,FALSE,2012-04-20 10:09:30,0
2012-04-20 23:06:30,FALSE,FALSE,0,FALSE,2012-04-20 23:07:30,0
2012-04-21 10:07:30,TRUE,FALSE,0,FALSE,2012-04-21 10:07:30,0
2012-04-21 23:00:30,FALSE,FALSE,0,FALSE,2012-04-21 23:01:30,0
2012-04-22 10:07:30,TRUE,FALSE,0,FALSE,2012-04-22 10:07:30,0
2012-04-22 23:50:30,FALSE,FALSE,0,FALSE,2012-04-22 23:51:30,0
2012-04-23 10:12:30,TRUE,FALSE,0,FALSE,2012-04-23 10:12:30,0
2012-04-23 23:40:30,FALSE,FALSE,0,FALSE,2012-04-23 23:41:30,0
2012-04-24 10:20:30,TRUE,FALSE,0,FALSE,2012-04-24 10:20:30,0
2012-04-24 23:38:12,FALSE,FALSE,0,FALSE,2012-04-24 23:39:12,0
2012-04-25 10:22:30,TRUE,FALSE,0,FALSE,2012-04-25 10:22:30,0
2012-04-25 23:45:30,FALSE,FALSE,0,FALSE,2012-04-25 23:46:30,0
2012-04-26 10:20:30,TRUE,FALSE,0,FALSE,2012-04-26 10:20:30,0
2012-04-26 23:35:30,FALSE,FALSE,0,FALSE,2012-04-26 23:36:30,0
2012-04-27 10:27:30,TRUE,FALSE,0,FALSE,2012-04-27 10:27:30,0
2012-04-27 23:40:30,FALSE,FALSE,0,FALSE,2012-04-27 23:41:30,0
2012-04-28 10:19:30,TRUE,FALSE,0,FALSE,2012-04-28 10:19:30,0
2012-04-28 23:36:30,FALSE,FALSE,0,FALSE,2012-04-28 23:37:30,0
2012-04-29 10:22:10,TRUE,FALSE,0,FALSE,2012-04-29 10:22:10,0
2012-04-29 23:42:30,FALSE,FALSE,0,FALSE,2012-04-29 23:43:30,0
2012-04-30 10:20:30,TRUE,FALSE,0,FALSE,2012-04-30 10:20:30,0
2012-04-30 23:36:30,FALSE,FALSE,0,FALSE,2012-04-30 23:37:30,0
2012-05-01 10:18:30,TRUE,FALSE,0,FALSE,2012-05-01 10:18:30,0
2012-05-01 23:41:30,FALSE,FALSE,0,FALSE,2012-05-01 23:42:30,0
2012-05-02 10:16:00,TRUE,FALSE,0,FALSE,2012-05-02 10:16:00,0
2012-05-02 23:32:30,FALSE,FALSE,0,FALSE,2012-05-02 23:33:30,0
2012-05-03 10:15:30,TRUE,FALSE,0,FALSE,2012-05-03 10:15:30,0
2012-05-03 23:45:30,FALSE,FALSE,0,FALSE,2012-05-03 23:46:30,0
2012-05-04 10:18:10,TRUE,FALSE,0,FALSE,2012-05-04 10:18:10,0
2012-05-05 00:16:30,FALSE,FALSE,0,FALSE,2012-05-05 00:17:30,0
2012-05-05 10:11:30,TRUE,FALSE,0,FALSE,2012-05-05 10:11:30,0
2012-05-06 00:16:30,FALSE,FALSE,0,FALSE,2012-05-06 00:17:30,0
2012-05-06 10:08:10,TRUE,FALSE,0,FALSE,2012-05-06 10:08:10,0
2012-05-07 00:16:30,FALSE,FALSE,0,FALSE,2012-05-07 00:17:30,0
2012-05-07 10:09:30,TRUE,FALSE,0,FALSE,2012-05-07 10:09:30,0
2012-05-08 00:26:30,FALSE,FALSE,0,FALSE,2012-05-08 00:27:30,0
2012-05-08 10:02:00,TRUE,FALSE,0,FALSE,2012-05-08 10:02:00,0
2012-05-09 00:08:30,FALSE,FALSE,0,FALSE,2012-05-09 00:09:30,0
2012-05-09 09:46:30,TRUE,FALSE,0,FALSE,2012-05-09 09:46:30,0
2012-05-10 00:05:50,FALSE,FALSE,0,FALSE,2012-05-10 00:06:50,0
2012-05-10 09:47:30,TRUE,FALSE,0,FALSE,2012-05-10 09:47:30,0
2012-05-11 00:12:30,FALSE,FALSE,0,FALSE,2012-05-11 00:13:30,0
2012-05-11 09:49:33,TRUE,FALSE,0,FALSE,2012-05-11 09:49:33,0
2012-05-12 00:16:30,FALSE,FALSE,0,FALSE,2012-05-12 00:17:30,0
2012-05-12 09:13:30,TRUE,FALSE,0,FALSE,2012-05-12 09:13:30,0
2012-05-13 00:18:30,FALSE,FALSE,0,FALSE,2012-05-13 00:19:30,0
2012-05-13 08:51:30,TRUE,FALSE,0,FALSE,2012-05-13 08:51:30,0
2012-05-14 00:23:30,FALSE,FALSE,0,FALSE,2012-05-14 00:24:30,0
2012-05-14 09:04:30,TRUE,FALSE,0,FALSE,2012-05-14 09:04:30,0
2012-05-15 00:11:30,FALSE,FALSE,0,FALSE,2012-05-15 00:12:30,0
2012-05-15 09:15:47,TRUE,FALSE,0,FALSE,2012-05-15 09:15:47,0
2012-05-15 23:57:30,FALSE,FALSE,0,FALSE,2012-05-15 23:58:30,0
2012-05-16 09:05:30,TRUE,FALSE,0,FALSE,2012-05-16 09:05:30,0
2012-05-16 23:51:30,FALSE,FALSE,0,FALSE,2012-05-16 23:52:30,0
2012-05-17 08:49:30,TRUE,FALSE,0,FALSE,2012-05-17 08:49:30,0
2012-05-18 00:22:30,FALSE,FALSE,0,FALSE,2012-05-18 00:23:30,0
2012-05-18 08:51:30,TRUE,FALSE,0,FALSE,2012-05-18 08:51:30,0
2012-05-19 00:18:30,FALSE,FALSE,0,FALSE,2012-05-19 00:19:30,0
2012-05-19 08:45:30,TRUE,FALSE,0,FALSE,2012-05-19 08:45:30,0
2012-05-20 00:21:30,FALSE,FALSE,0,FALSE,2012-05-20 00:22:30,0
2012-05-20 08:48:30,TRUE,FALSE,0,FALSE,2012-05-20 08:48:30,0
2012-05-21 00:22:30,FALSE,FALSE,0,FALSE,2012-05-21 00:23:30,0
2012-05-21 08:48:30,TRUE,FALSE,0,FALSE,2012-05-21 08:48:30,0
2012-05-22 00:08:15,FALSE,FALSE,0,FALSE,2012-05-22 00:09:15,0
2012-05-22 08:51:30,TRUE,FALSE,0,FALSE,2012-05-22 08:51:30,0
2012-05-23 00:26:30,FALSE,FALSE,0,FALSE,2012-05-23 00:27:30,0
2012-05-23 08:41:30,TRUE,FALSE,0,FALSE,2012-05-23 08:41:30,0
2012-05-24 00:22:30,FALSE,FALSE,0,FALSE,2012-05-24 00:23:30,0
2012-05-24 08:47:30,TRUE,FALSE,0,FALSE,2012-05-24 08:47:30,0
2012-05-25 00:22:30,FALSE,FALSE,0,FALSE,2012-05-25 00:23:30,0
2012-05-25 08:55:30,TRUE,FALSE,0,FALSE,2012-05-25 08:55:30,0
2012-05-26 00:16:30,FALSE,FALSE,0,FALSE,2012-05-26 00:17:30,0
2012-05-26 08:40:10,TRUE,FALSE,0,FALSE,2012-05-26 08:40:10,0
2012-05-27 00:26:30,FALSE,FALSE,0,FALSE,2012-05-27 00:27:30,0
2012-05-27 08:36:30,TRUE,FALSE,0,FALSE,2012-05-27 08:36:30,0
2012-05-28 00:05:30,FALSE,FALSE,0,FALSE,2012-05-28 00:06:30,0
2012-05-28 08:39:45,TRUE,FALSE,0,FALSE,2012-05-28 08:39:45,0
2012-05-29 00:24:06,FALSE,FALSE,0,FALSE,2012-05-29 00:25:06,0
2012-05-29 08:47:30,TRUE,FALSE,0,FALSE,2012-05-29 08:47:30,0
2012-05-29 23:32:30,FALSE,FALSE,0,FALSE,2012-05-29 23:33:30,0
2012-05-30 08:38:30,TRUE,FALSE,0,FALSE,2012-05-30 08:38:30,0
2012-05-31 00:14:30,FALSE,FALSE,0,FALSE,2012-05-31 00:15:30,0
2012-05-31 08:37:30,TRUE,FALSE,0,FALSE,2012-05-31 08:37:30,0
2012-06-01 00:28:30,FALSE,FALSE,0,FALSE,2012-06-01 00:29:30,0
2012-06-01 08:35:30,TRUE,FALSE,0,FALSE,2012-06-01 08:35:30,0
2012-06-02 00:18:30,FALSE,FALSE,0,FALSE,2012-06-02 00:19:30,0
2012-06-02 08:47:30,TRUE,FALSE,0,FALSE,2012-06-02 08:47:30,0
2012-06-02 23:59:30,FALSE,FALSE,0,FALSE,2012-06-03 00:00:30,0
2012-06-03 08:55:39,TRUE,FALSE,0,FALSE,2012-06-03 08:55:39,0
2012-06-04 00:28:30,FALSE,FALSE,0,FALSE,2012-06-04 00:29:30,0
2012-06-04 08:51:50,TRUE,FALSE,0,FALSE,2012-06-04 08:51:50,0
2012-06-05 00:32:30,FALSE,FALSE,0,FALSE,2012-06-05 00:33:30,0
2012-06-05 08:38:30,TRUE,FALSE,0,FALSE,2012-06-05 08:38:30,0
2012-06-06 00:34:30,FALSE,FALSE,0,FALSE,2012-06-06 00:35:30,0
2012-06-06 08:37:30,TRUE,FALSE,0,FALSE,2012-06-06 08:37:30,0
2012-06-07 00:34:30,FALSE,FALSE,0,FALSE,2012-06-07 00:35:30,0
2012-06-07 08:33:30,TRUE,FALSE,0,FALSE,2012-06-07 08:33:30,0
2012-06-08 00:35:50,FALSE,FALSE,0,FALSE,2012-06-08 00:36:50,0
2012-06-08 08:35:54,TRUE,FALSE,0,FALSE,2012-06-08 08:35:54,0
2012-06-09 00:08:30,FALSE,FALSE,0,FALSE,2012-06-09 00:09:30,0
2012-06-09 08:32:30,TRUE,FALSE,0,FALSE,2012-06-09 08:32:30,0
2012-06-10 00:40:30,FALSE,FALSE,0,FALSE,2012-06-10 00:41:30,0
2012-06-10 08:32:00,TRUE,FALSE,0,FALSE,2012-06-10 08:32:00,0
2012-06-11 00:38:30,FALSE,FALSE,0,FALSE,2012-06-11 00:39:30,0
2012-06-11 08:41:30,TRUE,FALSE,0,FALSE,2012-06-11 08:41:30,0
2012-06-12 00:36:30,FALSE,FALSE,0,FALSE,2012-06-12 00:37:30,0
2012-06-12 08:31:30,TRUE,FALSE,0,FALSE,2012-06-12 08:31:30,0
2012-06-13 00:14:30,FALSE,FALSE,0,FALSE,2012-06-13 00:15:30,0
2012-06-13 08:51:30,TRUE,FALSE,0,FALSE,2012-06-13 08:51:30,0
2012-06-14 00:40:30,FALSE,FALSE,0,FALSE,2012-06-14 00:41:30,0
2012-06-14 08:31:30,TRUE,FALSE,0,FALSE,2012-06-14 08:31:30,0
